Date,+1D BTC,+1D ETH,Price Diff BTC,Price Diff ETH,BTC Volume,ETH Volume,BTC_close,ETH_close
2015-11-25 23:59:59,1,1,24.477996826171932,0.020645976066589355,41666900.0,622991.0,328.2059936523437,0.8635370135307312
2015-11-26 23:59:59,1,0,5.358001708984375,-0.016232013702392578,106105000.0,947473.0,352.6839904785156,0.8841829895973206
2015-11-27 23:59:59,0,1,-0.660980224609375,0.04775202274322521,55179100.0,403813.0,358.0419921875,0.867950975894928
2015-11-28 23:59:59,1,0,13.912994384765625,-0.03708899021148693,36816600.0,462464.0,357.3810119628906,0.9157029986381532
2015-11-29 23:59:59,1,0,6.027008056640625,-0.005495011806488037,40409300.0,448358.0,371.29400634765625,0.8786140084266663
2015-11-30 23:59:59,0,1,-14.8330078125,0.0016810297966003418,71701600.0,784439.0,377.3210144042969,0.8731189966201782
2015-12-01 23:59:59,0,0,-3.300994873046875,-0.05358999967575073,60452200.0,652857.0,362.4880065917969,0.8748000264167786
2015-12-02 23:59:59,1,0,1.858978271484375,-0.009066998958587646,54160500.0,506307.0,359.18701171875,0.8212100267410278
2015-12-03 23:59:59,1,1,2.13702392578125,0.027897953987121582,50714900.0,539969.0,361.0459899902344,0.8121430277824402
2015-12-04 23:59:59,1,1,25.7659912109375,0.02239704132080078,35784100.0,241278.0,363.1830139160156,0.8400409817695618
2015-12-05 23:59:59,0,0,-0.166015625,-0.026938021183013916,66282200.0,232743.0,388.9490051269531,0.8624380230903625
2015-12-06 23:59:59,1,0,6.753021240234375,-0.024236023426055908,77762000.0,443608.0,388.7829895019531,0.8355000019073486
2015-12-07 23:59:59,1,1,20.0269775390625,0.010854005813598633,63455800.0,520409.0,395.5360107421875,0.8112639784812927
2015-12-08 23:59:59,1,0,2.0,-0.029950976371765137,57801400.0,445903.0,415.56298828125,0.8221179842948914
2015-12-09 23:59:59,0,1,-2.083984375,0.04822897911071777,90917200.0,624221.0,417.56298828125,0.7921670079231262
2015-12-10 23:59:59,1,1,36.458984375,0.08936601877212524,52138900.0,369589.0,415.47900390625,0.840395987033844
2015-12-11 23:59:59,0,1,-16.94097900390625,0.047210991382598766,110944000.0,801072.0,451.93798828125,0.9297620058059692
2015-12-12 23:59:59,0,0,-1.24200439453125,-0.024088978767394797,131969000.0,1376280.0,434.99700927734375,0.976972997188568
2015-12-13 23:59:59,1,1,10.427001953125,0.04013800621032704,55050600.0,273614.0,433.7550048828125,0.9528840184211732
2015-12-14 23:59:59,1,1,21.139007568359375,0.02112799882888794,130496000.0,563436.0,444.1820068359375,0.9930220246315002
2015-12-15 23:59:59,0,0,-10.38702392578125,-0.022967994213104137,83121104.0,578618.0,465.3210144042969,1.0141500234603882
2015-12-16 23:59:59,1,0,1.144012451171875,-0.05048102140426647,107944000.0,320767.0,454.9339904785156,0.991182029247284
2015-12-17 23:59:59,1,0,7.537994384765625,-0.02057403326034557,47978400.0,640765.0,456.0780029296875,0.9407010078430176
2015-12-18 23:59:59,0,0,-1.29400634765625,-0.012054979801177979,60220100.0,300787.0,463.6159973144531,0.920126974582672
2015-12-19 23:59:59,0,0,-19.636993408203125,-0.004186987876891979,47892700.0,343535.0,462.3219909667969,0.908071994781494
2015-12-20 23:59:59,0,0,-4.045989990234375,-0.003113985061645619,75409400.0,472164.0,442.68499755859375,0.903885006904602
2015-12-21 23:59:59,0,0,-2.0670166015625,-0.0365689992904662,77639696.0,549113.0,438.6390075683594,0.9007710218429564
2015-12-22 23:59:59,1,0,5.829010009765625,-0.006125032901763916,50840400.0,454249.0,436.5719909667969,0.8642020225524902
2015-12-23 23:59:59,1,1,12.583984375,0.0051850080490112305,47161400.0,334993.0,442.4010009765625,0.8580769896507263
2015-12-24 23:59:59,1,1,0.6680297851563068,0.007100999355316162,57157200.0,354646.0,454.9849853515625,0.8632619976997375
2015-12-25 23:59:59,0,0,-38.3790283203125,-0.01576000452041626,39078500.0,187114.0,455.6530151367188,0.8703629970550537
2015-12-26 23:59:59,1,1,5.549011230468693,0.0017620325088500977,116166000.0,425282.0,417.2739868164063,0.8546029925346375
2015-12-27 23:59:59,0,0,-0.5440063476561932,-0.0113600492477417,53591200.0,164565.0,422.822998046875,0.8563650250434875
2015-12-28 23:59:59,1,1,10.704010009765568,0.028049051761627197,49638600.0,235134.0,422.2789916992188,0.8450049757957458
2015-12-29 23:59:59,0,1,-6.363006591796875,0.03890395164489735,51596500.0,215742.0,432.9830017089844,0.873054027557373
2015-12-30 23:59:59,1,1,3.946990966796875,0.021584033966064564,46889400.0,604078.0,426.6199951171875,0.9119579792022704
2015-12-31 23:59:59,1,1,3.76702880859375,0.014481961727142223,45996600.0,663994.0,430.5669860839844,0.933542013168335
2016-01-01 23:59:59,0,0,-0.896026611328125,-0.010899960994720348,36278900.0,206062.0,434.3340148925781,0.9480239748954772
2016-01-02 23:59:59,0,1,-3.427001953125,0.03478097915649414,30096600.0,255504.0,433.43798828125,0.9371240139007568
2016-01-03 23:59:59,1,0,3.080017089843807,-0.01742500066757202,39633800.0,407632.0,430.010986328125,0.971904993057251
2016-01-04 23:59:59,0,0,-1.1310119628906818,-0.004303991794586182,38477500.0,346245.0,433.0910034179688,0.954479992389679
2016-01-05 23:59:59,0,1,-2.85498046875,0.0006840229034423828,34522600.0,219833.0,431.9599914550781,0.9501760005950928
2016-01-06 23:59:59,1,0,28.9429931640625,-0.008855044841766357,34042500.0,308791.0,429.1050109863281,0.9508600234985352
2016-01-07 23:59:59,0,1,-4.8179931640625,0.04478400945663441,87562200.0,647462.0,458.0480041503906,0.9420049786567688
2016-01-08 23:59:59,0,1,-5.6190185546875,4.3988227844349304e-05,56993000.0,545600.0,453.2300109863281,0.9867889881134032
2016-01-09 23:59:59,1,1,0.3800048828125,0.012398004531860463,32278000.0,226281.0,447.6109924316406,0.9868329763412476
2016-01-10 23:59:59,1,1,0.43701171875,0.06236898899078358,35995900.0,390888.0,447.9909973144531,0.999230980873108
2016-01-11 23:59:59,0,1,-12.738006591796818,0.07940006256103516,40450000.0,1011920.0,448.4280090332031,1.0615999698638916
2016-01-12 23:59:59,0,0,-3.319000244140682,-0.015799999237060547,115607000.0,2898760.0,435.6900024414063,1.1410000324249268
2016-01-13 23:59:59,0,1,-2.06500244140625,0.06438994407653809,173888000.0,1005910.0,432.3710021972656,1.1252000331878662
2016-01-14 23:59:59,0,1,-65.97500610351562,0.018419981002807617,43945500.0,751961.0,430.3059997558594,1.1895899772644043
2016-01-15 23:59:59,1,1,23.20501708984375,0.012279987335205078,153351008.0,3910550.0,364.33099365234375,1.208009958267212
2016-01-16 23:59:59,0,1,-5.236999511718693,0.10717999935150146,120352000.0,2462630.0,387.5360107421875,1.220289945602417
2016-01-17 23:59:59,1,1,4.868988037109318,0.09887003898620583,45319600.0,1171150.0,382.2990112304688,1.3274699449539185
2016-01-18 23:59:59,0,0,-7.019012451171818,-0.0549499988555906,54403900.0,4278930.0,387.1679992675781,1.4263399839401243
2016-01-19 23:59:59,1,1,40.08102416992182,0.16043007373809814,46819800.0,2446740.0,380.1489868164063,1.3713899850845337
2016-01-20 23:59:59,0,1,-9.968017578125,0.02174997329711914,121720000.0,2933220.0,420.2300109863281,1.5318200588226318
2016-01-21 23:59:59,0,0,-27.769989013671818,-0.05229997634887695,68338000.0,1614960.0,410.2619934082031,1.553570032119751
2016-01-22 23:59:59,1,1,4.998992919921818,0.4713999032974243,91546600.0,1567240.0,382.4920043945313,1.501270055770874
2016-01-23 23:59:59,1,1,15.480010986328182,0.16853010654449463,56247400.0,7370980.0,387.4909973144531,1.9726699590682983
2016-01-24 23:59:59,0,1,-11.244995117187557,0.35806989669799805,54824800.0,9669770.0,402.9710083007813,2.141200065612793
2016-01-25 23:59:59,1,0,0.42700195312505684,-0.2228999137878418,59062400.0,10739300.0,391.72601318359375,2.499269962310791
2016-01-26 23:59:59,1,1,2.8189697265625,0.11217999458312988,58147000.0,13939200.0,392.1530151367188,2.276370048522949
2016-01-27 23:59:59,0,1,-14.682983398437557,0.1379399299621582,47424400.0,6961080.0,394.9719848632813,2.388550043106079
2016-01-28 23:59:59,0,0,-0.81500244140625,-0.031529903411865234,59247900.0,4903850.0,380.28900146484375,2.5264899730682373
2016-01-29 23:59:59,0,0,-1.218994140625,-0.049900054931640625,86125296.0,6662340.0,379.4739990234375,2.494960069656372
2016-01-30 23:59:59,0,0,-9.488006591796875,-0.13901996612548828,30284400.0,3725080.0,378.2550048828125,2.4450600147247314
2016-01-31 23:59:59,1,0,4.28900146484375,-0.09435009956359863,37894300.0,5847500.0,368.7669982910156,2.306040048599243
2016-02-01 23:59:59,1,1,1.391998291015625,0.22795009613037154,51656700.0,3994100.0,373.0559997558594,2.2116899490356445
2016-02-02 23:59:59,0,1,-4.498992919921875,0.08905005455017045,40378700.0,3451270.0,374.447998046875,2.439640045166016
2016-02-03 23:59:59,1,1,19.644989013671875,0.04934978485107422,45933400.0,3987750.0,369.9490051269531,2.5286900997161865
2016-02-04 23:59:59,0,0,-3.044982910156193,-0.03904986381530762,69285504.0,3552320.0,389.593994140625,2.5780398845672607
2016-02-05 23:59:59,0,0,-10.027008056640682,-0.0045299530029296875,43825000.0,2636700.0,386.5490112304688,2.538990020751953
2016-02-06 23:59:59,1,1,0.097991943359375,0.42987990379333496,49249300.0,1921240.0,376.5220031738281,2.5344600677490234
2016-02-07 23:59:59,0,1,-3.173004150390625,0.21545004844665527,37076300.0,7007060.0,376.6199951171875,2.9643399715423584
2016-02-08 23:59:59,1,1,2.582000732421932,0.8648500442504883,47671100.0,9725690.0,373.4469909667969,3.1797900199890137
2016-02-09 23:59:59,1,1,5.6199951171875,0.3916201591491699,55318500.0,17954000.0,376.0289916992188,4.044640064239502
2016-02-10 23:59:59,0,1,-1.9949951171875,1.5768399238586426,85130896.0,28640400.0,381.6489868164063,4.436260223388672
2016-02-11 23:59:59,1,0,4.6090087890625,-0.46612024307250977,74375600.0,26408200.0,379.6539916992188,6.0131001472473145
2016-02-12 23:59:59,1,0,7.596984863281193,-0.16165971755981445,67042800.0,23360800.0,384.2630004882813,5.546979904174805
2016-02-13 23:59:59,1,0,15.370025634765625,-0.14559030532836914,61911700.0,24218800.0,391.8599853515625,5.38532018661499
2016-02-14 23:59:59,0,1,-7.045013427734375,0.04862022399902344,74469800.0,11226500.0,407.2300109863281,5.239729881286621
2016-02-15 23:59:59,1,0,7.303009033203125,-0.9730601310729972,74070496.0,13934200.0,400.18499755859375,5.2883501052856445
2016-02-16 23:59:59,1,0,8.833984375,-0.5580499172210702,73093104.0,15889100.0,407.4880065917969,4.315289974212647
2016-02-17 23:59:59,1,1,6.050994873046875,0.6418898105621338,83193600.0,15451000.0,416.3219909667969,3.757240056991577
2016-02-18 23:59:59,0,1,-1.587982177734375,0.3387598991394043,76752600.0,17054000.0,422.37298583984375,4.399129867553711
2016-02-19 23:59:59,1,0,16.378997802734375,-0.3965597152709961,55711300.0,7666320.0,420.7850036621094,4.737889766693115
2016-02-20 23:59:59,1,1,1.634002685546875,0.3122897148132324,93992096.0,8631090.0,437.16400146484375,4.341330051422119
2016-02-21 23:59:59,0,1,-1.050018310546875,0.9628801345825195,89820704.0,6413550.0,438.7980041503906,4.653619766235352
2016-02-22 23:59:59,0,0,-17.011993408203125,-0.03029012680053711,85385200.0,15056200.0,437.74798583984375,5.616499900817871
2016-02-23 23:59:59,1,1,4.218994140625,0.6502604484558105,85244896.0,13380600.0,420.7359924316406,5.586209774017334
2016-02-24 23:59:59,0,0,-0.410980224609375,-0.1316699981689453,67743696.0,11426500.0,424.9549865722656,6.2364702224731445
2016-02-25 23:59:59,1,0,7.608001708984375,-0.18313026428222656,70798000.0,21471800.0,424.54400634765625,6.104800224304199
2016-02-26 23:59:59,1,1,0.36700439453125,0.5041899681091317,61486000.0,9526860.0,432.1520080566406,5.921669960021973
2016-02-27 23:59:59,1,1,0.9849853515625,0.042490005493163174,41893600.0,8903210.0,432.5190124511719,6.425859928131104
2016-02-28 23:59:59,1,0,4.1929931640625,-0.13136005401611328,53033400.0,9851660.0,433.5039978027344,6.468349933624268
2016-02-29 23:59:59,0,1,-2.574005126953125,1.3166999816894531,60694700.0,7648020.0,437.6969909667969,6.336989879608154
2016-03-01 23:59:59,0,1,-11.13397216796875,0.8117003440856934,74895800.0,23098100.0,435.12298583984375,7.653689861297607
2016-03-02 23:59:59,0,1,-2.3380126953125,0.8287601470947266,74955296.0,29130200.0,423.989013671875,8.4653902053833
2016-03-03 23:59:59,0,1,-10.712005615234375,1.1118497848510742,100484000.0,40314900.0,421.6510009765625,9.294150352478027
2016-03-04 23:59:59,0,1,-10.368988037109318,0.5977001190185547,90856096.0,35520100.0,410.9389953613281,10.406000137329102
2016-03-05 23:59:59,1,1,7.136993408203068,0.3791999816894531,135384992.0,56439600.0,400.5700073242188,11.003700256347656
2016-03-06 23:59:59,1,0,6.614013671875,-1.8302698135375977,91212496.0,39112000.0,407.7070007324219,11.38290023803711
2016-03-07 23:59:59,0,1,-0.34902954101556816,0.29457950592041016,85762400.0,34085100.0,414.3210144042969,9.552630424499512
2016-03-08 23:59:59,1,1,0.8880004882811932,2.0507898330688477,70311696.0,25524300.0,413.9719848632813,9.847209930419922
2016-03-09 23:59:59,1,0,2.271026611328125,-0.5929994583129901,70012304.0,27540500.0,414.8599853515625,11.89799976348877
2016-03-10 23:59:59,1,0,4.558990478515682,-0.22220039367675604,81022896.0,26851500.0,417.1310119628906,11.30500030517578
2016-03-11 23:59:59,0,1,-10.066009521484432,2.4505004882812482,73969696.0,21002700.0,421.6900024414063,11.082799911499023
2016-03-12 23:59:59,1,1,2.441009521484432,0.9416999816894567,92712896.0,48957300.0,411.6239929199219,13.533300399780272
2016-03-13 23:59:59,1,0,2.372985839843693,-2.022400856018068,74322800.0,43915100.0,414.0650024414063,14.475000381469728
2016-03-14 23:59:59,1,1,0.391998291015625,0.5574007034301758,95259400.0,58385100.0,416.43798828125,12.45259952545166
